Index	Title	Pmid	PubYear	LastAuthor	ArticleID	TableID	NeuronName	NeuronLongName	NeuronPrefName	NeuroNERAnnots	BrainRegion	MetadataCurated	Species	Strain	ElectrodeType	PrepType	JxnPotential	JxnOffset	RecTemp	AnimalAge	AnimalWeight	FlagSoln	ExternalSolution	ExternalSolution_conf	external_0_Mg	external_0_Ca	external_0_Na	external_0_Cl	external_0_K	external_0_pH	InternalSolution	InternalSolution_conf	internal_0_Mg	internal_0_Ca	internal_0_Na	internal_0_Cl	internal_0_K	internal_0_pH	MetadataNote	TableNote	rin	rin_raw	rin_err	rin_n	rin_sd	rin_note	rmp	rmp_raw	rmp_err	rmp_n	rmp_sd	rmp_note	apthr	apthr_raw	apthr_err	apthr_n	apthr_sd	apthr_note	apamp	apamp_raw	apamp_err	apamp_n	apamp_sd	apamp_note	aphw	aphw_raw	aphw_err	aphw_n	aphw_sd	aphw_note	tau	tau_raw	tau_err	tau_n	tau_sd	tau_note	ahpamp	ahpamp_raw	ahpamp_err	ahpamp_n	ahpamp_sd	ahpamp_note	cap	cap_raw	cap_err	cap_n	cap_sd	cap_note	apwidth	apwidth_raw	apwidth_err	apwidth_n	apwidth_sd	apwidth_note	apfreq	apfreq_raw	apfreq_err	apfreq_n	apfreq_sd	apfreq_note	rheo	rheo_raw	rheo_err	rheo_n	rheo_sd	rheo_note	ahpdur	ahpdur_raw	ahpdur_err	ahpdur_n	ahpdur_sd	ahpdur_note	sagratio	sagratio_raw	sagratio_err	sagratio_n	sagratio_sd	sagratio_note	maxfreq	maxfreq_raw	maxfreq_err	maxfreq_n	maxfreq_sd	maxfreq_note	apriseslope	apriseslope_raw	apriseslope_err	apriseslope_n	apriseslope_sd	apriseslope_note	fahpamp	fahpamp_raw	fahpamp_err	fahpamp_n	fahpamp_sd	fahpamp_note	spontfreq	spontfreq_raw	spontfreq_err	spontfreq_n	spontfreq_sd	spontfreq_note	appeak	appeak_raw	appeak_err	appeak_n	appeak_sd	appeak_note	apriset	apriset_raw	apriset_err	apriset_n	apriset_sd	apriset_note	apdecayslope	apdecayslope_raw	apdecayslope_err	apdecayslope_n	apdecayslope_sd	apdecayslope_note	apdelay	apdelay_raw	apdelay_err	apdelay_n	apdelay_sd	apdelay_note	fislope	fislope_raw	fislope_err	fislope_n	fislope_sd	fislope_note	adratio	adratio_raw	adratio_err	adratio_n	adratio_sd	adratio_note	apamprest	apamprest_raw	apamprest_err	apamprest_n	apamprest_sd	apamprest_note	other	other_raw	other_err	other_n	other_sd	other_note	sagamp	sagamp_raw	sagamp_err	sagamp_n	sagamp_sd	sagamp_note	sahpamp	sahpamp_raw	sahpamp_err	sahpamp_n	sahpamp_sd	sahpamp_note	apdecayt	apdecayt_raw	apdecayt_err	apdecayt_n	apdecayt_sd	apdecayt_note	accres	accres_raw	accres_err	accres_n	accres_sd	accres_note	adratioinv	adratioinv_raw	adratioinv_err	adratioinv_n	adratioinv_sd	adratioinv_note	adpamp	adpamp_raw	adpamp_err	adpamp_n	adpamp_sd	adpamp_note	ahpamprest	ahpamprest_raw	ahpamprest_err	ahpamprest_n	ahpamprest_sd	ahpamprest_note	mahpamp	mahpamp_raw	mahpamp_err	mahpamp_n	mahpamp_sd	mahpamp_note	fahpdur	fahpdur_raw	fahpdur_err	fahpdur_n	fahpdur_sd	fahpdur_note	ahpvolt	ahpvolt_raw	ahpvolt_err	ahpvolt_n	ahpvolt_sd	ahpvolt_note	sahpdur	sahpdur_raw	sahpdur_err	sahpdur_n	sahpdur_sd	sahpdur_note	celldiam	celldiam_raw	celldiam_err	celldiam_n	celldiam_sd	celldiam_note	adpctother	adpctother_raw	adpctother_err	adpctother_n	adpctother_sd	adpctother_note	adpct	adpct_raw	adpct_err	adpct_n	adpct_sd	adpct_note	adpctminus	adpctminus_raw	adpctminus_err	adpctminus_n	adpctminus_sd	adpctminus_note	surfarea	surfarea_raw	surfarea_err	surfarea_n	surfarea_sd	surfarea_note	mahpdur	mahpdur_raw	mahpdur_err	mahpdur_n	mahpdur_sd	mahpdur_note	adratiominus	adratiominus_raw	adratiominus_err	adratiominus_n	adratiominus_sd	adratiominus_note	adpctinv	adpctinv_raw	adpctinv_err	adpctinv_n	adpctinv_sd	adpctinv_note	adpdur	adpdur_raw	adpdur_err	adpdur_n	adpdur_sd	adpdur_note	fahpvolt	fahpvolt_raw	fahpvolt_err	fahpvolt_n	fahpvolt_sd	fahpvolt_note	mahpamprest	mahpamprest_raw	mahpamprest_err	mahpamprest_n	mahpamprest_sd	mahpamprest_note	apamptrough	apamptrough_raw	apamptrough_err	apamptrough_n	apamptrough_sd	apamptrough_note	sahpamprest	sahpamprest_raw	sahpamprest_err	sahpamprest_n	sahpamprest_sd	sahpamprest_note	fahpamprest	fahpamprest_raw	fahpamprest_err	fahpamprest_n	fahpamprest_sd	fahpamprest_note	sahpvolt	sahpvolt_raw	sahpvolt_err	sahpvolt_n	sahpvolt_sd	sahpvolt_note	mahpvolt	mahpvolt_raw	mahpvolt_err	mahpvolt_n	mahpvolt_sd	mahpvolt_note
288	Developmental increase in hyperpolarization-activated current regulates intrinsic firing properties in rat vestibular ganglion cells.	25450961	2015	Kitamura K	92581	47710.0	Vestibular ganglion cell		Vestibular ganglion cell	[UNKN_REGION:4412, NeuronTrigger:cell]		True	Rats	Wistar	Patch-clamp	in vitro	Not corrected	2.3	25.0	3.0			The extracellular solution for current-clamp recording contained (mM) 150 NaCl, 5 KCl, 2 CaCl2, 1 MgCl2, 10 HEPES, and 10 glucose (pH = 7.3; osmolarity 310 mOsm/kg).	5.0	1.0	2.0	150.0	161.0	5.0	7.3	Pipettes for whole-cell recording contained (in mM) 105 potassium gluconate, 30 KCl, 1 CaCl2, 2 MgCl2, 5 EGTA, and 10 HEPES (pH = 7.3); osmolarity was adjusted to 300 mOsm/kg.	5.0	2.0	1.0		36.0	135.0	7.3			540.0	0.54	20.0	60.0	154.919333848		-49.0	-49.0	0.7	60.0	5.42217668469																																12.5	12.5	0.4	60.0	3.09838667697																																																																																																																																																																																																																																																																									
289	Developmental increase in hyperpolarization-activated current regulates intrinsic firing properties in rat vestibular ganglion cells.	25450961	2015	Kitamura K	92581	47710.0	Vestibular ganglion cell		Vestibular ganglion cell	[UNKN_REGION:4412, NeuronTrigger:cell]		True	Rats	Wistar	Patch-clamp	in vitro	Not corrected	2.3	25.0	5.0			The extracellular solution for current-clamp recording contained (mM) 150 NaCl, 5 KCl, 2 CaCl2, 1 MgCl2, 10 HEPES, and 10 glucose (pH = 7.3; osmolarity 310 mOsm/kg).	5.0	1.0	2.0	150.0	161.0	5.0	7.3	Pipettes for whole-cell recording contained (in mM) 105 potassium gluconate, 30 KCl, 1 CaCl2, 2 MgCl2, 5 EGTA, and 10 HEPES (pH = 7.3); osmolarity was adjusted to 300 mOsm/kg.	5.0	2.0	1.0		36.0	135.0	7.3			420.0	0.42	40.0	27.0	207.846096908		-46.9	-46.9	1.5	27.0	7.79422863406																																14.6	14.6	1.0	27.0	5.19615242271																																																																																																																																																																																																																																																																									
290	Developmental increase in hyperpolarization-activated current regulates intrinsic firing properties in rat vestibular ganglion cells.	25450961	2015	Kitamura K	92581	47710.0	Vestibular ganglion cell		Vestibular ganglion cell	[UNKN_REGION:4412, NeuronTrigger:cell]		True	Rats	Wistar	Patch-clamp	in vitro	Not corrected	2.3	25.0	10.0			The extracellular solution for current-clamp recording contained (mM) 150 NaCl, 5 KCl, 2 CaCl2, 1 MgCl2, 10 HEPES, and 10 glucose (pH = 7.3; osmolarity 310 mOsm/kg).	5.0	1.0	2.0	150.0	161.0	5.0	7.3	Pipettes for whole-cell recording contained (in mM) 105 potassium gluconate, 30 KCl, 1 CaCl2, 2 MgCl2, 5 EGTA, and 10 HEPES (pH = 7.3); osmolarity was adjusted to 300 mOsm/kg.	5.0	2.0	1.0		36.0	135.0	7.3			320.0	0.32	30.0	32.0	169.705627485		-47.3	-47.3	1.3	32.0	7.35391052434																																14.0	14.0	0.6	32.0	3.3941125497																																																																																																																																																																																																																																																																									
291	Developmental increase in hyperpolarization-activated current regulates intrinsic firing properties in rat vestibular ganglion cells.	25450961	2015	Kitamura K	92581	47710.0	Vestibular ganglion cell		Vestibular ganglion cell	[UNKN_REGION:4412, NeuronTrigger:cell]		True	Rats	Wistar	Patch-clamp	in vitro	Not corrected	2.3	25.0	14.0			The extracellular solution for current-clamp recording contained (mM) 150 NaCl, 5 KCl, 2 CaCl2, 1 MgCl2, 10 HEPES, and 10 glucose (pH = 7.3; osmolarity 310 mOsm/kg).	5.0	1.0	2.0	150.0	161.0	5.0	7.3	Pipettes for whole-cell recording contained (in mM) 105 potassium gluconate, 30 KCl, 1 CaCl2, 2 MgCl2, 5 EGTA, and 10 HEPES (pH = 7.3); osmolarity was adjusted to 300 mOsm/kg.	5.0	2.0	1.0		36.0	135.0	7.3			440.0	0.44	40.0	14.0	149.666295471		-48.7	-48.7	2.1	14.0	7.85748051223																																13.0	13.0	1.0	14.0	3.74165738677																																																																																																																																																																																																																																																																									
730	Homeostatic dysregulation in membrane properties of masticatory motoneurons compared with oculomotor neurons in a mouse model for amyotrophic lateral sclerosis.	25589764	2015	Chandler SH	92124	46620.0	Trigeminal nucleus motor neuron	Trigeminal nucleus predicted fast fatigable motoneurons	Trigeminal nucleus predicted fast fatigable motoneurons	[ABA_REGION:429, Missing:predicted, HBP_EPHYS:0000080, Missing:fatigable, NeuronTrigger:motoneurons, HBP_NEUROTRANSMITTER:0000005]		True	Mice		Patch-clamp	in vitro	Unreported		23.0	9.79795897113			The external recording solution during patch-clamp recording consisted of the following (in mm): 124 NaCl, 3 KCl, 1.25 NaH2PO4, 26 NaHCO3, 10 glucose, 2 CaCl2, and 2 MgCl2.	5.0	2.0	2.0	151.25	135.0	3.0		The pipette internal solution used in current-clamp experiments was composed of the following (in mm): 115 K-gluconate, 9 NaCl, 1MgCl2, 10 HEPES buffer, 0.2 EGTA, 3 K2-ATP, and 1 Na-GTP with a pH between 7.28 and 7.3, and osmolarity between 290 Â± 5 mOsm.	5.0	1.0		10.0	11.0	121.0	7.28			35.7	35.7	2.2	16.0	8.8		-67.4	-67.4	1.6	16.0	6.4		-33.5	-33.5	2.3	16.0	9.2		82.1	82.1	2.6	16.0	10.4		0.7	0.7	0.07	16.0	0.28								3.4	-3.4	1.1	16.0	4.4		185.6	185.6	21.2	16.0	84.8														800.7	800.7	67.3	16.0	269.2																																																																																																																																																																																																																																																							
731	Homeostatic dysregulation in membrane properties of masticatory motoneurons compared with oculomotor neurons in a mouse model for amyotrophic lateral sclerosis.	25589764	2015	Chandler SH	92124	46620.0	Trigeminal nucleus motor neuron	Trigeminal nucleus predicted fast fatigue resistant  motoneurons	Trigeminal nucleus predicted fast fatigue resistant  motoneurons	[ABA_REGION:429, Missing:predicted, HBP_EPHYS:0000080, Missing:fatigue resistant, Missing:, NeuronTrigger:motoneurons, HBP_NEUROTRANSMITTER:0000005]		True	Mice		Patch-clamp	in vitro	Unreported		23.0	9.79795897113			The external recording solution during patch-clamp recording consisted of the following (in mm): 124 NaCl, 3 KCl, 1.25 NaH2PO4, 26 NaHCO3, 10 glucose, 2 CaCl2, and 2 MgCl2.	5.0	2.0	2.0	151.25	135.0	3.0		The pipette internal solution used in current-clamp experiments was composed of the following (in mm): 115 K-gluconate, 9 NaCl, 1MgCl2, 10 HEPES buffer, 0.2 EGTA, 3 K2-ATP, and 1 Na-GTP with a pH between 7.28 and 7.3, and osmolarity between 290 Â± 5 mOsm.	5.0	1.0		10.0	11.0	121.0	7.28			59.1	59.1	3.9	16.0	15.6		-65.5	-65.5	1.2	16.0	4.8		-33.5	-33.5	1.3	16.0	5.2		79.1	79.1	2.2	16.0	8.8		0.8	0.8	0.04	16.0	0.16								4.0	-4.0	1.1	16.0	4.4		142.2	142.2	11.0	16.0	44.0														459.1	459.1	30.2	16.0	120.8																																																																																																																																																																																																																																																							
732	Homeostatic dysregulation in membrane properties of masticatory motoneurons compared with oculomotor neurons in a mouse model for amyotrophic lateral sclerosis.	25589764	2015	Chandler SH	92124	46620.0	Trigeminal nucleus principal cell	Trigeminal nucleus predicted slow motoneurons	Trigeminal nucleus predicted slow motoneurons	[ABA_REGION:429, Missing:predicted, HBP_EPHYS:0000100, NeuronTrigger:motoneurons, HBP_NEUROTRANSMITTER:0000005]		True	Mice		Patch-clamp	in vitro	Unreported		23.0	9.79795897113			The external recording solution during patch-clamp recording consisted of the following (in mm): 124 NaCl, 3 KCl, 1.25 NaH2PO4, 26 NaHCO3, 10 glucose, 2 CaCl2, and 2 MgCl2.	5.0	2.0	2.0	151.25	135.0	3.0		The pipette internal solution used in current-clamp experiments was composed of the following (in mm): 115 K-gluconate, 9 NaCl, 1MgCl2, 10 HEPES buffer, 0.2 EGTA, 3 K2-ATP, and 1 Na-GTP with a pH between 7.28 and 7.3, and osmolarity between 290 Â± 5 mOsm.	5.0	1.0		10.0	11.0	121.0	7.28			132.8	132.8	12.8	16.0	51.2		-61.6	-61.6	1.8	16.0	7.2		-40.0	-40.0	1.3	16.0	5.2		83.5	83.5	2.8	16.0	11.2		1.0	1.0	0.05	16.0	0.2								5.4	-5.4	1.3	16.0	5.2		115.0	115.0	8.4	16.0	33.6														151.6	151.6	13.8	16.0	55.2																																																																																																																																																																																																																																																							
728	Homeostatic dysregulation in membrane properties of masticatory motoneurons compared with oculomotor neurons in a mouse model for amyotrophic lateral sclerosis.	25589764	2015	Chandler SH	92124	46621.0	Oculomotor nucleus motor neuron	oculomotor predicted fast neurons	oculomotor predicted fast neurons	[Missing:oculomotor predicted, HBP_EPHYS:0000080, NeuronTrigger:neurons]	Midbrain	True	Mice		Patch-clamp	in vitro	Unreported		23.0	9.79795897113			The external recording solution during patch-clamp recording consisted of the following (in mm): 124 NaCl, 3 KCl, 1.25 NaH2PO4, 26 NaHCO3, 10 glucose, 2 CaCl2, and 2 MgCl2.	5.0	2.0	2.0	151.25	135.0	3.0		The pipette internal solution used in current-clamp experiments was composed of the following (in mm): 115 K-gluconate, 9 NaCl, 1MgCl2, 10 HEPES buffer, 0.2 EGTA, 3 K2-ATP, and 1 Na-GTP with a pH between 7.28 and 7.3, and osmolarity between 290 Â± 5 mOsm.	5.0	1.0		10.0	11.0	121.0	7.28			37.2	37.2	3.5	11.0	11.6081867662		-59.1	-59.1	1.2	11.0	3.97994974843		-40.8	-40.8	1.7	11.0	5.6382621436		93.7	93.7	1.8	11.0	5.96992462264		0.7	0.7	0.03	11.0	0.0994987437107								2.8	-2.8	0.3	11.0	0.994987437107		161.1	161.1	10.4	11.0	34.4928978197														400.0	400.0	27.0	11.0	89.5488693396																																																																																																																																																																																																																																																							
729	Homeostatic dysregulation in membrane properties of masticatory motoneurons compared with oculomotor neurons in a mouse model for amyotrophic lateral sclerosis.	25589764	2015	Chandler SH	92124	46621.0	Oculomotor nucleus motor neuron	oculomotor predicted slow neurons	oculomotor predicted slow neurons	[Missing:oculomotor predicted, HBP_EPHYS:0000100, NeuronTrigger:neurons]	Midbrain	True	Mice		Patch-clamp	in vitro	Unreported		23.0	9.79795897113			The external recording solution during patch-clamp recording consisted of the following (in mm): 124 NaCl, 3 KCl, 1.25 NaH2PO4, 26 NaHCO3, 10 glucose, 2 CaCl2, and 2 MgCl2.	5.0	2.0	2.0	151.25	135.0	3.0		The pipette internal solution used in current-clamp experiments was composed of the following (in mm): 115 K-gluconate, 9 NaCl, 1MgCl2, 10 HEPES buffer, 0.2 EGTA, 3 K2-ATP, and 1 Na-GTP with a pH between 7.28 and 7.3, and osmolarity between 290 Â± 5 mOsm.	5.0	1.0		10.0	11.0	121.0	7.28			97.3	97.3	10.6	10.0	33.5201431978		-56.9	-56.9	1.8	10.0	5.6920997883		-43.7	-43.7	1.9	10.0	6.00832755432		88.0	88.0	3.6	10.0	11.3841995766		0.9	0.9	0.1	10.0	0.316227766017								4.7	-4.7	1.2	10.0	3.7947331922		114.2	114.2	8.6	10.0	27.1955878774														162.0	162.0	17.3	10.0	54.7074035209																																																																																																																																																																																																																																																							
1058	Oxidative stress induced by cumene hydroperoxide evokes changes in neuronal excitability of rat motor cortex neurons.	25592424	2015	NÃºÃ±ez-Abades P	92701	47963.0	Neocortex pyramidal cell layer 5-6	Primary motor cortex layer 5 pyramidal cell	Primary motor cortex layer 5 pyramidal cell	[ABA_REGION:985, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]	Isocortex	True	Rats	Rats, Wistar	Patch-clamp	in vitro	Unreported		33.0	28.2842712475			 The composition of the ACSF (in mM) was as follows: 126 NaCl, 2 KCl, 1.25 Na2HPO4, 26 NaHCO3, 10 glucose, 2 MgCl2, and 2 CaCl2. 	5.0	2.0	2.0	154.5	136.0	2.0		Patch pipettes were filled with (in mM): 120 K-gluconate, 10 KCl, 10 phosphocreatine disodium salt, 2 MgATP, 0.3 NaGTP, 0.1 EGTA, 10 HEPES, adjusted to pH 7.3 with KOH.	5.0	2.0		20.3	10.0	130.0	7.3		Question in regards to Gain: The relationship between the steady-state firing frequency and injected current was plotted (fâI plot) and the slope (gain) calculated. What is Gain? Also check on name	188.4	188.4	19.0	30.0	104.067285926		-70.7	-70.7	1.3	30.0	7.12039324757		-39.4	-39.4	1.6	30.0	8.76356092008		86.7		0.5	30.0	2.73861278753	Converted from other ephys properties	1.44	1.44	0.02	30.0	0.109544511501																																176.5	176.5	22.4	30.0	122.689852881														29.3	29.3	3.5	30.0	19.1702895127																																												44.1	44.1	5.9	30.0	32.3156308928								118.0	118.0	0.5	30.0	2.73861278753																																																																																																																																																																									
234	Contributions of diverse excitatory and inhibitory neurons to recurrent network activity in cerebral cortex.	25609625	2015	Connors BW	92125	46626.0	Neocortex interneuron deep	 barrel cortex layer 2/3 neuropeptide Y expressing interneuron	 barrel cortex layer 2/3 neuropeptide Y expressing interneuron	[ABA_REGION:329, HBP_LAYER:0000111, NCBI_GENE:109648, NeuronTrigger:interneuron]		True	Mice	C57BL	Patch-clamp	in vitro	Not corrected	14.0	33.0				The composition of this ACSF was as follows (in mM): 125 NaCl, 2.5 KCl, 25 dextrose, 25 NaHCO3, 1.25 NaH2PO4, 1 CaCl2, 5 MgSO4, and 2 Na-pyruvate.	5.0	5.0	1.0	153.25	129.5	2.5		For current-clamp recordings, micropipettes were filled with internal solution of the following composition (in mm): 130 K gluconate, 4 KCl, 2 NaCl, 10 HEPES, 0.2 EGTA, 4 ATP-Mg, 0.3 GTP-Na, and 14 phosphocreatine-2K.	5.0	4.0		30.3	6.0	134.0				89.8	89.8		23.0			-66.4	-66.4		23.0			-38.7	-38.7		23.0									0.66	0.66		23.0			10.0	10.0		23.0																					1.6	1.6		23.0																																																																																																																																																																																																																																																														
235	Contributions of diverse excitatory and inhibitory neurons to recurrent network activity in cerebral cortex.	25609625	2015	Connors BW	92125	46626.0	Neocortex interneuron deep	 barrel cortex layer 2/3 vasoactive intestinal peptide expressing interneuron	 barrel cortex layer 2/3 vasoactive intestinal peptide expressing interneuron	[ABA_REGION:329, HBP_LAYER:0000111, NCBI_GENE:22355, NeuronTrigger:interneuron]		True	Mice	C57BL	Patch-clamp	in vitro	Not corrected	14.0	33.0				The composition of this ACSF was as follows (in mM): 125 NaCl, 2.5 KCl, 25 dextrose, 25 NaHCO3, 1.25 NaH2PO4, 1 CaCl2, 5 MgSO4, and 2 Na-pyruvate.	5.0	5.0	1.0	153.25	129.5	2.5		For current-clamp recordings, micropipettes were filled with internal solution of the following composition (in mm): 130 K gluconate, 4 KCl, 2 NaCl, 10 HEPES, 0.2 EGTA, 4 ATP-Mg, 0.3 GTP-Na, and 14 phosphocreatine-2K.	5.0	4.0		30.3	6.0	134.0				126.0	126.0		37.0			-65.7	-65.7		37.0			-43.7	-43.7		37.0									0.45	0.45		37.0			10.9	10.9		37.0																					5.9	5.9		37.0																																																																																																																																																																																																																																																														
230	Contributions of diverse excitatory and inhibitory neurons to recurrent network activity in cerebral cortex.	25609625	2015	Connors BW	92125	46626.0	Neocortex Martinotti cell	 barrel cortex layer 5 somatostatin expressing interneuron	 barrel cortex layer 5 somatostatin expressing interneuron	[ABA_REGION:329, HBP_LAYER:0000005, NCBI_GENE:20604, NeuronTrigger:interneuron]	Isocortex	True	Mice	C57BL	Patch-clamp	in vitro	Not corrected	14.0	33.0				The composition of this ACSF was as follows (in mM): 125 NaCl, 2.5 KCl, 25 dextrose, 25 NaHCO3, 1.25 NaH2PO4, 1 CaCl2, 5 MgSO4, and 2 Na-pyruvate.	5.0	5.0	1.0	153.25	129.5	2.5		For current-clamp recordings, micropipettes were filled with internal solution of the following composition (in mm): 130 K gluconate, 4 KCl, 2 NaCl, 10 HEPES, 0.2 EGTA, 4 ATP-Mg, 0.3 GTP-Na, and 14 phosphocreatine-2K.	5.0	4.0		30.3	6.0	134.0				79.7	79.7		45.0			-63.2	-63.2		45.0			-48.1	-48.1		45.0									0.4	0.4		45.0			11.7	11.7		45.0																					9.7	9.7		45.0																																																																																																																																																																																																																																																														
236	Contributions of diverse excitatory and inhibitory neurons to recurrent network activity in cerebral cortex.	25609625	2015	Connors BW	92125	46626.0	Neocortex pyramidal cell layer 2-3		Neocortex pyramidal cell layer 2-3	[ABA_REGION:315, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell, HBP_LAYER:0000111]	Isocortex	True	Mice	C57BL	Patch-clamp	in vitro	Not corrected	14.0	33.0				The composition of this ACSF was as follows (in mM): 125 NaCl, 2.5 KCl, 25 dextrose, 25 NaHCO3, 1.25 NaH2PO4, 1 CaCl2, 5 MgSO4, and 2 Na-pyruvate.	5.0	5.0	1.0	153.25	129.5	2.5		For current-clamp recordings, micropipettes were filled with internal solution of the following composition (in mm): 130 K gluconate, 4 KCl, 2 NaCl, 10 HEPES, 0.2 EGTA, 4 ATP-Mg, 0.3 GTP-Na, and 14 phosphocreatine-2K.	5.0	4.0		30.3	6.0	134.0				45.7	45.7		88.0			-67.4	-67.4		88.0			-41.5	-41.5		88.0									0.84	0.84		88.0			10.5	10.5		88.0																					1.7	1.7		88.0																																																																																																																																																																																																																																																														
232	Contributions of diverse excitatory and inhibitory neurons to recurrent network activity in cerebral cortex.	25609625	2015	Connors BW	92125	46626.0	Neocortex basket cell	barrel cortex layer 2/3 parvalbumin expressing interneuron	barrel cortex layer 2/3 parvalbumin expressing interneuron	[ABA_REGION:329, HBP_LAYER:0000111, NCBI_GENE:19293, NeuronTrigger:interneuron]	Isocortex	True	Mice	C57BL	Patch-clamp	in vitro	Not corrected	14.0	33.0				The composition of this ACSF was as follows (in mM): 125 NaCl, 2.5 KCl, 25 dextrose, 25 NaHCO3, 1.25 NaH2PO4, 1 CaCl2, 5 MgSO4, and 2 Na-pyruvate.	5.0	5.0	1.0	153.25	129.5	2.5		For current-clamp recordings, micropipettes were filled with internal solution of the following composition (in mm): 130 K gluconate, 4 KCl, 2 NaCl, 10 HEPES, 0.2 EGTA, 4 ATP-Mg, 0.3 GTP-Na, and 14 phosphocreatine-2K.	5.0	4.0		30.3	6.0	134.0				33.0	33.0		34.0			-66.4	-66.4		34.0			-41.6	-41.6		34.0									0.22	0.22		34.0			3.1	3.1		34.0																					26.5	26.5		34.0																																																																																																																																																																																																																																																														
231	Contributions of diverse excitatory and inhibitory neurons to recurrent network activity in cerebral cortex.	25609625	2015	Connors BW	92125	46626.0	Neocortex Martinotti cell	barrel cortex layer 2/3 somatostatin expressing interneuron	barrel cortex layer 2/3 somatostatin expressing interneuron	[ABA_REGION:329, HBP_LAYER:0000111, NCBI_GENE:20604, NeuronTrigger:interneuron]	Isocortex	True	Mice	C57BL	Patch-clamp	in vitro	Not corrected	14.0	33.0				The composition of this ACSF was as follows (in mM): 125 NaCl, 2.5 KCl, 25 dextrose, 25 NaHCO3, 1.25 NaH2PO4, 1 CaCl2, 5 MgSO4, and 2 Na-pyruvate.	5.0	5.0	1.0	153.25	129.5	2.5		For current-clamp recordings, micropipettes were filled with internal solution of the following composition (in mm): 130 K gluconate, 4 KCl, 2 NaCl, 10 HEPES, 0.2 EGTA, 4 ATP-Mg, 0.3 GTP-Na, and 14 phosphocreatine-2K.	5.0	4.0		30.3	6.0	134.0				95.7	95.7		50.0			-59.9	-59.9		50.0			-41.8	-41.8		50.0									0.44	0.44		50.0			11.8	11.8		50.0																					8.0	8.0		50.0																																																																																																																																																																																																																																																														
237	Contributions of diverse excitatory and inhibitory neurons to recurrent network activity in cerebral cortex.	25609625	2015	Connors BW	92125	46626.0	Neocortex pyramidal cell layer 5-6	barrel cortex layer 5 intrinsically bursting pyramidal cells	barrel cortex layer 5 intrinsically bursting pyramidal cells	[ABA_REGION:329, HBP_LAYER:0000005, HBP_EPHYS:0000040, HBP_EPHYS_TRIGGER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:cells]	Isocortex	True	Mice	C57BL	Patch-clamp	in vitro	Not corrected	14.0	33.0				The composition of this ACSF was as follows (in mM): 125 NaCl, 2.5 KCl, 25 dextrose, 25 NaHCO3, 1.25 NaH2PO4, 1 CaCl2, 5 MgSO4, and 2 Na-pyruvate.	5.0	5.0	1.0	153.25	129.5	2.5		For current-clamp recordings, micropipettes were filled with internal solution of the following composition (in mm): 130 K gluconate, 4 KCl, 2 NaCl, 10 HEPES, 0.2 EGTA, 4 ATP-Mg, 0.3 GTP-Na, and 14 phosphocreatine-2K.	5.0	4.0		30.3	6.0	134.0				27.1	27.1		3.0			-59.0	-59.0		3.0			-50.5	-50.5		3.0									0.58	0.58		3.0			16.6	16.6		3.0																					15.8	15.8		3.0																																																																																																																																																																																																																																																														
233	Contributions of diverse excitatory and inhibitory neurons to recurrent network activity in cerebral cortex.	25609625	2015	Connors BW	92125	46626.0	Neocortex basket cell	barrel cortex layer 5 parvalbumin expressing interneuron	barrel cortex layer 5 parvalbumin expressing interneuron	[ABA_REGION:329, HBP_LAYER:0000005, NCBI_GENE:19293, NeuronTrigger:interneuron]	Isocortex	True	Mice	C57BL	Patch-clamp	in vitro	Not corrected	14.0	33.0				The composition of this ACSF was as follows (in mM): 125 NaCl, 2.5 KCl, 25 dextrose, 25 NaHCO3, 1.25 NaH2PO4, 1 CaCl2, 5 MgSO4, and 2 Na-pyruvate.	5.0	5.0	1.0	153.25	129.5	2.5		For current-clamp recordings, micropipettes were filled with internal solution of the following composition (in mm): 130 K gluconate, 4 KCl, 2 NaCl, 10 HEPES, 0.2 EGTA, 4 ATP-Mg, 0.3 GTP-Na, and 14 phosphocreatine-2K.	5.0	4.0		30.3	6.0	134.0				49.4	49.4		43.0			-67.1	-67.1		43.0			-42.3	-42.3		43.0									0.25	0.25		43.0			4.0	4.0		43.0																					30.6	30.6		43.0																																																																																																																																																																																																																																																														
