numa,ida,numb,idb,kmdist,midist
651,EGY,713,TAW,8675,5409
651,EGY,730,KOR,8503,5302
651,EGY,731,PRK,8314,5184
651,EGY,732,ROK,8503,5302
651,EGY,740,JPN,9604,5988
651,EGY,750,IND,4445,2771
651,EGY,760,BHU,5643,3519
651,EGY,770,PAK,3935,2454
651,EGY,771,BNG,5869,3660
651,EGY,775,MYA,6723,4192
651,EGY,780,SRI,5713,3562
651,EGY,790,NEP,5233,3263
651,EGY,781,MAD,5290,3298
651,EGY,800,THI,7289,4545
651,EGY,811,CAM,7810,4870
651,EGY,812,LAO,7298,4550
651,EGY,815,VNM,8004,4991
651,EGY,816,DRV,7414,4623
651,EGY,817,RVN,7993,4984
651,EGY,820,MAL,7945,4954
651,EGY,830,SIN,8265,5153
651,EGY,835,BRU,9110,5681
651,EGY,840,PHI,9194,5733
651,EGY,850,INS,8958,5586
651,EGY,860,ETM,10881,6785
651,EGY,900,AUL,14244,8881
651,EGY,910,PNG,12999,8105
651,EGY,920,NEW,16511,10295
651,EGY,935,VAN,15242,9504
651,EGY,940,SOL,14048,8759
651,EGY,950,FJI,16430,10244
651,EGY,983,MSI,13663,8519
651,EGY,986,PAL,10833,6755
651,EGY,987,FSM,13017,8117
651,EGY,990,WSM,15613,9735
652,SYR,2,USA,9470,5905
652,SYR,20,CAN,8932,5569
652,SYR,31,BHM,10424,6500
652,SYR,40,CUB,10993,6854
652,SYR,41,HAI,10509,6552
652,SYR,42,DOM,10323,6437
652,SYR,51,JAM,10928,6814
652,SYR,52,TRI,10058,6272
652,SYR,53,BAR,9741,6074
652,SYR,54,DMA,9883,6162
652,SYR,55,GRN,9999,6234
652,SYR,56,SLU,9841,6136
652,SYR,57,SVG,9886,6164
652,SYR,58,AAB,9705,6051
652,SYR,60,SKN,9771,6092
652,SYR,80,BLZ,11868,7400
652,SYR,70,MEX,12493,7790
652,SYR,90,GUA,12265,7647
652,SYR,91,HON,12055,7517
652,SYR,92,SAL,12225,7623
652,SYR,93,NIC,12124,7560
652,SYR,94,COS,12104,7547
652,SYR,95,PAN,11778,7344
652,SYR,100,COL,11598,7232
652,SYR,101,VEN,10608,6614
652,SYR,110,GUY,9973,6219
652,SYR,115,SUR,9789,6104
652,SYR,130,ECU,12290,7663
652,SYR,135,PER,12890,8037
652,SYR,140,BRA,10366,6464
652,SYR,145,BOL,12279,7656
652,SYR,150,PAR,11819,7370
652,SYR,155,CHL,13356,8328
652,SYR,160,ARG,12372,7714
652,SYR,165,URU,12182,7596
652,SYR,200,UK,3538,2206
652,SYR,205,IRE,4029,2512
652,SYR,210,NTH,3288,2050
652,SYR,211,BEL,3225,2011
652,SYR,212,LUX,3091,1927
652,SYR,220,FRN,3282,2047
652,SYR,221,MNC,2767,1725
652,SYR,223,LIE,2744,1711
652,SYR,225,SWZ,2853,1779
652,SYR,230,SPN,3623,2259
652,SYR,232,AND,3208,2001
652,SYR,235,POR,4110,2563
652,SYR,255,GMY,2796,1743
652,SYR,260,GFR,3042,1897
652,SYR,265,GDR,2796,1743
652,SYR,290,POL,2437,1519
652,SYR,300,AUH,2357,1470
652,SYR,305,AUS,2357,1470
652,SYR,310,HUN,2124,1325
652,SYR,315,CZE,2599,1621
652,SYR,316,CZR,2599,1621
652,SYR,317,SLO,2308,1439
652,SYR,325,ITA,2271,1416
652,SYR,331,SNM,2386,1488
652,SYR,338,MLT,2013,1255
652,SYR,339,ALB,1710,1066
652,SYR,345,SER,1837,1145
652,SYR,341,MNG,1821,1135
652,SYR,343,MAC,1639,1022
652,SYR,344,CRO,2195,1369
652,SYR,345,YUG,1837,1145
652,SYR,346,BOS,1911,1192
652,SYR,349,SLV,2347,1464
652,SYR,350,GRC,1269,791
652,SYR,352,CYP,352,220
652,SYR,355,BUL,1518,947
652,SYR,359,MLD,1674,1044
652,SYR,360,RUM,1504,938
652,SYR,365,RUS,2451,1528
652,SYR,366,EST,3016,1881
652,SYR,367,LAT,2727,1700
652,SYR,368,LIT,2486,1550
652,SYR,369,UKR,1949,1215
652,SYR,370,BLR,2331,1453
652,SYR,371,ARM,1063,663
652,SYR,372,GRG,1087,678
652,SYR,373,AZE,1432,893
652,SYR,375,FIN,3113,1941
652,SYR,380,SWD,3191,1990
652,SYR,385,NOR,3460,2157
652,SYR,390,DEN,3068,1913
652,SYR,395,ICE,5198,3241
652,SYR,402,CAP,6300,3928
652,SYR,403,STP,4696,2928
652,SYR,404,GNB,5814,3625
652,SYR,411,EQG,4408,2748
652,SYR,420,GAM,5787,3609
652,SYR,432,MLI,5062,3156
652,SYR,433,SEN,5805,3620
652,SYR,434,BEN,4590,2862
652,SYR,435,MAA,5448,3397
652,SYR,436,NIR,4110,2563
652,SYR,437,CDI,5237,3265
652,SYR,438,GUI,5761,3592
652,SYR,439,BFO,4493,2802
652,SYR,450,LBR,5711,3561
652,SYR,451,SIE,5796,3614
652,SYR,452,GHA,4865,3033
652,SYR,461,TOG,4710,2937
652,SYR,471,CAO,4213,2627
652,SYR,475,NIG,4538,2830
652,SYR,481,GAB,4618,2880
652,SYR,482,CEN,3709,2313
652,SYR,483,CHA,3189,1988
652,SYR,484,CON,4676,2916
652,SYR,490,DRC,4676,2916
652,SYR,500,UGA,3691,2301
652,SYR,501,KEN,3788,2362
652,SYR,510,TAZ,4360,2719
652,SYR,511,ZAN,4368,2724
652,SYR,516,BUI,4077,2542
652,SYR,517,RWA,3850,2400
652,SYR,520,SOM,3574,2228
652,SYR,522,DJI,2489,1552
652,SYR,530,ETH,2683,1673
652,SYR,531,ERI,1986,1238
652,SYR,540,ANG,5186,3233
652,SYR,541,MZM,6584,4105
652,SYR,551,ZAM,5409,3373
652,SYR,552,ZIM,5600,3492
652,SYR,553,MAW,5136,3203
652,SYR,560,SAF,6513,4061
652,SYR,563,TRA,6513,4061
652,SYR,564,OFS,6990,4359
652,SYR,565,NAM,6448,4021
652,SYR,570,LES,6964,4343
652,SYR,571,BOT,6439,4015
652,SYR,572,SWA,6588,4108
652,SYR,580,MAG,5808,3622
652,SYR,581,COM,4958,3092
652,SYR,590,MAS,6319,3940
652,SYR,591,SEY,4651,2900
652,SYR,600,MOR,3990,2488
652,SYR,615,ALG,3054,1904
652,SYR,616,TUN,2411,1503
652,SYR,620,LIB,2136,1332
652,SYR,625,SUD,2034,1268
652,SYR,630,IRN,1413,881
652,SYR,640,TUR,742,463
652,SYR,645,IRQ,745,465
652,SYR,651,EGY,582,363
652,SYR,660,LEB,78,48
652,SYR,663,JOR,219,137
652,SYR,666,ISR,183,114
652,SYR,670,SAU,1430,892
652,SYR,678,YAR,2152,1342
652,SYR,679,YEM,2152,1342
652,SYR,680,YPR,2491,1553
652,SYR,690,KUW,1198,747
652,SYR,692,BAH,1644,1025
652,SYR,694,QAT,1669,1041
652,SYR,696,UAE,2032,1267
652,SYR,698,OMA,2435,1518
652,SYR,700,AFG,3029,1889
652,SYR,701,TKM,2046,1276
652,SYR,702,TAJ,2975,1855
652,SYR,703,KYR,3490,2176
652,SYR,704,UZB,3038,1894
652,SYR,705,KZK,3701,2308
652,SYR,710,CHN,6980,4352
652,SYR,711,TBT,5154,3214
652,SYR,712,MON,5996,3739
652,SYR,713,TAW,8113,5058
652,SYR,730,KOR,7921,4939
652,SYR,731,PRK,7732,4821
652,SYR,732,ROK,7921,4939
652,SYR,740,JPN,9022,5626
652,SYR,750,IND,3937,2455
652,SYR,760,BHU,5119,3192
652,SYR,770,PAK,3396,2118
652,SYR,771,BNG,5367,3347
652,SYR,775,MYA,6249,3896
652,SYR,780,SRI,5390,3361
652,SYR,790,NEP,4717,2941
652,SYR,781,MAD,5045,3146
652,SYR,800,THI,6819,4252
652,SYR,811,CAM,7338,4576
652,SYR,812,LAO,6799,4240
652,SYR,815,VNM,7528,4694
652,SYR,816,DRV,6890,4296
652,SYR,817,RVN,7517,4687
652,SYR,820,MAL,7533,4697
652,SYR,830,SIN,7856,4899
652,SYR,835,BRU,8643,5389
652,SYR,840,PHI,8666,5404
652,SYR,850,INS,8583,5352
652,SYR,860,ETM,10449,6515
652,SYR,900,AUL,13936,8690
652,SYR,910,PNG,12500,7794
652,SYR,920,NEW,16253,10134
652,SYR,935,VAN,14722,9180
652,SYR,940,SOL,13512,8425
652,SYR,950,FJI,15887,9906
652,SYR,983,MSI,13081,8156
652,SYR,986,PAL,10300,6422
652,SYR,987,FSM,12443,7759
652,SYR,990,WSM,15066,9394
660,LEB,2,USA,9411,5868
660,LEB,20,CAN,8878,5536
660,LEB,31,BHM,10357,6458
660,LEB,40,CUB,10927,6813
660,LEB,41,HAI,10437,6508
660,LEB,42,DOM,10251,6391
660,LEB,51,JAM,10858,6770
660,LEB,52,TRI,9982,6224
660,LEB,53,BAR,9665,6027
660,LEB,54,DMA,9807,6115
660,LEB,55,GRN,9922,6187
660,LEB,56,SLU,9766,6089
660,LEB,57,SVG,9810,6117
660,LEB,58,AAB,9630,6005
660,LEB,60,SKN,9696,6046
660,LEB,80,BLZ,11802,7359
660,LEB,70,MEX,12435,7754
660,LEB,90,GUA,12198,7606
660,LEB,91,HON,11987,7474
660,LEB,92,SAL,12158,7581
660,LEB,93,NIC,12055,7517
660,LEB,94,COS,12032,7503
660,LEB,95,PAN,11705,7298
660,LEB,100,COL,11522,7185
660,LEB,101,VEN,10532,6567
660,LEB,110,GUY,9896,6170
660,LEB,115,SUR,9711,6055
660,LEB,130,ECU,12213,7615
660,LEB,135,PER,12812,7989
660,LEB,140,BRA,10293,6418
660,LEB,145,BOL,12203,7609
660,LEB,150,PAR,11748,7325
660,LEB,155,CHL,13285,8284
660,LEB,160,ARG,12305,7672
660,LEB,165,URU,12116,7555
660,LEB,200,UK,3481,2171
660,LEB,205,IRE,3973,2477
660,LEB,210,NTH,3235,2017
660,LEB,211,BEL,3169,1976
660,LEB,212,LUX,3034,1892
660,LEB,220,FRN,3221,2008
660,LEB,221,MNC,2700,1684
660,LEB,223,LIE,2684,1674
660,LEB,225,SWZ,2790,1740
660,LEB,230,SPN,3550,2214
660,LEB,232,AND,3139,1957
660,LEB,235,POR,4036,2517
660,LEB,255,GMY,2750,1714
660,LEB,260,GFR,2987,1862
660,LEB,265,GDR,2750,1714
660,LEB,290,POL,2401,1497
660,LEB,300,AUH,2305,1438
660,LEB,305,AUS,2305,1438
660,LEB,310,HUN,2074,1293
660,LEB,315,CZE,2550,1590
660,LEB,316,CZR,2550,1590
660,LEB,317,SLO,2258,1408
660,LEB,325,ITA,2202,1373
660,LEB,331,SNM,2322,1448
660,LEB,338,MLT,1937,1208
660,LEB,339,ALB,1645,1026
660,LEB,345,SER,1781,1111
660,LEB,341,MNG,1759,1097
660,LEB,343,MAC,1579,984
660,LEB,344,CRO,2137,1332
660,LEB,345,YUG,1781,1111
660,LEB,346,BOS,1850,1154
660,LEB,349,SLV,2290,1428
660,LEB,350,GRC,1200,748
660,LEB,352,CYP,293,183
660,LEB,355,BUL,1462,911
660,LEB,359,MLD,1646,1026
660,LEB,360,RUM,1460,910
660,LEB,365,RUS,2451,1528
660,LEB,366,EST,2995,1868
660,LEB,367,LAT,2702,1685
660,LEB,368,LIT,2461,1535
660,LEB,369,UKR,1930,1203
660,LEB,370,BLR,2308,1439
660,LEB,371,ARM,1112,693
660,LEB,372,GRG,1137,709
660,LEB,373,AZE,1492,931
660,LEB,375,FIN,3093,1929
660,LEB,380,SWD,3162,1971
660,LEB,385,NOR,3424,2135
660,LEB,390,DEN,3026,1887
660,LEB,395,ICE,5155,3215
660,LEB,402,CAP,6223,3880
660,LEB,403,STP,4642,2895
660,LEB,404,GNB,5739,3578
660,LEB,411,EQG,4357,2717
660,LEB,420,GAM,5712,3561
660,LEB,432,MLI,4988,3110
660,LEB,433,SEN,5729,3572
660,LEB,434,BEN,4528,2823
660,LEB,435,MAA,5371,3349
660,LEB,436,NIR,4042,2520
660,LEB,437,CDI,5168,3223
660,LEB,438,GUI,5687,3546
660,LEB,439,BFO,4423,2758
660,LEB,450,LBR,5640,3517
660,LEB,451,SIE,5723,3568
660,LEB,452,GHA,4801,2993
660,LEB,461,TOG,4647,2897
660,LEB,471,CAO,4164,2596
660,LEB,475,NIG,4477,2791
660,LEB,481,GAB,4569,2849
660,LEB,482,CEN,3670,2289
660,LEB,483,CHA,3134,1954
660,LEB,484,CON,4638,2892
660,LEB,490,DRC,4638,2892
660,LEB,500,UGA,3686,2298
660,LEB,501,KEN,3794,2366
660,LEB,510,TAZ,4371,2726
660,LEB,511,ZAN,4379,2730
660,LEB,516,BUI,4065,2535
660,LEB,517,RWA,3840,2394
660,LEB,520,SOM,3601,2245
660,LEB,522,DJI,2517,1570
660,LEB,530,ETH,2696,1681
660,LEB,531,ERI,2002,1248
660,LEB,540,ANG,5148,3210
660,LEB,541,MZM,6583,4104
660,LEB,551,ZAM,5400,3367
660,LEB,552,ZIM,5595,3489
660,LEB,553,MAW,5136,3202
660,LEB,560,SAF,6506,4057
660,LEB,563,TRA,6506,4057
660,LEB,564,OFS,6981,4353
660,LEB,565,NAM,6424,4006
660,LEB,570,LES,6956,4338
660,LEB,571,BOT,6428,4008
660,LEB,572,SWA,6585,4106
660,LEB,580,MAG,5831,3636
660,LEB,581,COM,4976,3103
660,LEB,590,MAS,6354,3962
660,LEB,591,SEY,4694,2927
660,LEB,600,MOR,3914,2440
660,LEB,615,ALG,2978,1857
660,LEB,616,TUN,2335,1456
660,LEB,620,LIB,2058,1283
660,LEB,625,SUD,2024,1262
660,LEB,630,IRN,1488,928
660,LEB,640,TUR,710,443
660,LEB,645,IRQ,823,513
660,LEB,651,EGY,523,326
660,LEB,652,SYR,78,48
660,LEB,663,JOR,225,141
660,LEB,666,ISR,136,85
660,LEB,670,SAU,1492,930
660,LEB,678,YAR,2188,1364
660,LEB,679,YEM,2188,1364
660,LEB,680,YPR,2526,1575
660,LEB,690,KUW,1273,794
660,LEB,692,BAH,1717,1070
660,LEB,694,QAT,1741,1085
660,LEB,696,UAE,2105,1312
660,LEB,698,OMA,2509,1564
660,LEB,700,AFG,3105,1936
660,LEB,701,TKM,2118,1321
660,LEB,702,TAJ,3046,1900
660,LEB,703,KYR,3557,2218
660,LEB,704,UZB,3106,1937
660,LEB,705,KZK,3767,2349
660,LEB,710,CHN,7045,4393
660,LEB,711,TBT,5229,3261
660,LEB,712,MON,6055,3776
660,LEB,713,TAW,8185,5103
660,LEB,730,KOR,7984,4978
660,LEB,731,PRK,7794,4860
660,LEB,732,ROK,7984,4978
660,LEB,740,JPN,9082,5663
660,LEB,750,IND,4015,2503
660,LEB,760,BHU,5196,3240
660,LEB,770,PAK,3472,2165
660,LEB,771,BNG,5445,3395
660,LEB,775,MYA,6327,3945
660,LEB,780,SRI,5463,3406
660,LEB,790,NEP,4794,2989
660,LEB,781,MAD,5112,3188
660,LEB,800,THI,6897,4300
660,LEB,811,CAM,7416,4624
660,LEB,812,LAO,6877,4288
660,LEB,815,VNM,7605,4742
660,LEB,816,DRV,6966,4343
660,LEB,817,RVN,7595,4735
660,LEB,820,MAL,7610,4745
660,LEB,830,SIN,7933,4947
660,LEB,835,BRU,8720,5437
660,LEB,840,PHI,8742,5451
660,LEB,850,INS,8659,5399
660,LEB,860,ETM,10526,6563
660,LEB,900,AUL,14009,8735
660,LEB,910,PNG,12577,7842
660,LEB,920,NEW,16325,10179
660,LEB,935,VAN,14798,9227
660,LEB,940,SOL,13587,8472
660,LEB,950,FJI,15961,9952
660,LEB,983,MSI,13143,8195
660,LEB,986,PAL,10375,6469
660,LEB,987,FSM,12512,7802
660,LEB,990,WSM,15140,9440
663,JOR,2,USA,9598,5985
663,JOR,20,CAN,9074,5658
663,JOR,31,BHM,10513,6555
663,JOR,40,CUB,11092,6916
663,JOR,41,HAI,10574,6593
663,JOR,42,DOM,10383,6474
663,JOR,51,JAM,11001,6860
663,JOR,52,TRI,10076,6283
663,JOR,53,BAR,9764,6088
663,JOR,54,DMA,9910,6179
663,JOR,55,GRN,10022,6249
663,JOR,56,SLU,9869,6154
663,JOR,57,SVG,9913,6181
663,JOR,58,AAB,9744,6076
663,JOR,60,SKN,9813,6119
663,JOR,80,BLZ,11965,7460
663,JOR,70,MEX,12621,7870
663,JOR,90,GUA,12359,7706
663,JOR,91,HON,12141,7570
663,JOR,92,SAL,12314,7678
663,JOR,93,NIC,12202,7608
663,JOR,94,COS,12170,7588
663,JOR,95,PAN,11830,7376
663,JOR,100,COL,11625,7248
663,JOR,101,VEN,10636,6632
663,JOR,110,GUY,9973,6219
663,JOR,115,SUR,9779,6097
663,JOR,130,ECU,12310,7676
663,JOR,135,PER,12865,8022
663,JOR,140,BRA,10276,6408
663,JOR,145,BOL,12223,7621
663,JOR,150,PAR,11716,7305
663,JOR,155,CHL,13244,8258
663,JOR,160,ARG,12242,7633
663,JOR,165,URU,12050,7514
663,JOR,200,UK,3674,2291
663,JOR,205,IRE,4167,2598
663,JOR,210,NTH,3435,2142
663,JOR,211,BEL,3362,2096
663,JOR,212,LUX,3229,2013
663,JOR,220,FRN,3404,2123
663,JOR,221,MNC,2867,1788
663,JOR,223,LIE,2873,1791
663,JOR,225,SWZ,2970,1852
663,JOR,230,SPN,3688,2299
663,JOR,232,AND,3293,2053
663,JOR,235,POR,4163,2596
663,JOR,255,GMY,2961,1846
663,JOR,260,GFR,3184,1985
663,JOR,265,GDR,2961,1846
663,JOR,290,POL,2621,1634
663,JOR,300,AUH,2510,1565
663,JOR,305,AUS,2510,1565
663,JOR,310,HUN,2281,1422
663,JOR,315,CZE,2757,1719
663,JOR,316,CZR,2757,1719
663,JOR,317,SLO,2464,1536
663,JOR,325,ITA,2360,1472
663,JOR,331,SNM,2498,1558
663,JOR,338,MLT,2049,1278
663,JOR,339,ALB,1822,1136
663,JOR,345,SER,1979,1234
663,JOR,341,MNG,1944,1212
663,JOR,343,MAC,1768,1102
663,JOR,344,CRO,2328,1451
663,JOR,345,YUG,1979,1234
663,JOR,346,BOS,2037,1270
663,JOR,349,SLV,2482,1547
663,JOR,350,GRC,1363,850
663,JOR,352,CYP,501,312
663,JOR,355,BUL,1658,1034
663,JOR,359,MLD,1870,1166
663,JOR,360,RUM,1675,1045
663,JOR,365,RUS,2668,1664
663,JOR,366,EST,3221,2008
663,JOR,367,LAT,2927,1825
663,JOR,368,LIT,2686,1675
663,JOR,369,UKR,2155,1344
663,JOR,370,BLR,2534,1580
663,JOR,371,ARM,1253,781
663,JOR,372,GRG,1275,795
663,JOR,373,AZE,1594,994
663,JOR,375,FIN,3318,2069
663,JOR,380,SWD,3386,2111
663,JOR,385,NOR,3644,2272
663,JOR,390,DEN,3242,2022
663,JOR,395,ICE,5370,3348
663,JOR,402,CAP,6263,3905
663,JOR,403,STP,4526,2822
663,JOR,404,GNB,5739,3579
663,JOR,411,EQG,4231,2638
663,JOR,420,GAM,5723,3568
663,JOR,432,MLI,4972,3100
663,JOR,433,SEN,5747,3583
663,JOR,434,BEN,4447,2773
663,JOR,435,MAA,5403,3369
663,JOR,436,NIR,3995,2491
663,JOR,437,CDI,5117,3191
663,JOR,438,GUI,5674,3538
663,JOR,439,BFO,4385,2734
663,JOR,450,LBR,5606,3495
663,JOR,451,SIE,5704,3557
663,JOR,452,GHA,4726,2947
663,JOR,461,TOG,4572,2851
663,JOR,471,CAO,4035,2516
663,JOR,475,NIG,4393,2739
663,JOR,481,GAB,4439,2768
663,JOR,482,CEN,3512,2190
663,JOR,483,CHA,3023,1885
663,JOR,484,CON,4477,2791
663,JOR,490,DRC,4477,2791
663,JOR,500,UGA,3472,2165
663,JOR,501,KEN,3572,2227
663,JOR,510,TAZ,4147,2586
663,JOR,511,ZAN,4155,2591
663,JOR,516,BUI,3858,2406
663,JOR,517,RWA,3631,2264
663,JOR,520,SOM,3377,2106
663,JOR,522,DJI,2294,1430
663,JOR,530,ETH,2471,1541
663,JOR,531,ERI,1777,1108
663,JOR,540,ANG,4986,3109
663,JOR,541,MZM,6365,3969
663,JOR,551,ZAM,5190,3236
663,JOR,552,ZIM,5381,3355
663,JOR,553,MAW,4918,3067
663,JOR,560,SAF,6295,3925
663,JOR,563,TRA,6295,3925
663,JOR,564,OFS,6771,4222
663,JOR,565,NAM,6235,3887
663,JOR,570,LES,6745,4206
663,JOR,571,BOT,6220,3879
663,JOR,572,SWA,6370,3972
663,JOR,580,MAG,5606,3495
663,JOR,581,COM,4751,2962
663,JOR,590,MAS,6134,3825
663,JOR,591,SEY,4480,2794
663,JOR,600,MOR,4010,2501
663,JOR,615,ALG,3089,1926
663,JOR,616,TUN,2447,1526
663,JOR,620,LIB,2128,1327
663,JOR,625,SUD,1815,1132
663,JOR,630,IRN,1508,940
663,JOR,640,TUR,934,583
663,JOR,645,IRQ,813,507
663,JOR,651,EGY,463,289
663,JOR,652,SYR,219,137
663,JOR,660,LEB,225,141
663,JOR,666,ISR,149,93
663,JOR,670,SAU,1323,825
663,JOR,678,YAR,1969,1228
663,JOR,679,YEM,1969,1228
663,JOR,680,YPR,2306,1438
663,JOR,690,KUW,1177,734
663,JOR,692,BAH,1597,996
663,JOR,694,QAT,1615,1007
663,JOR,696,UAE,1981,1235
663,JOR,698,OMA,2394,1493
663,JOR,700,AFG,3109,1939
663,JOR,701,TKM,2154,1343
663,JOR,702,TAJ,3084,1923
663,JOR,703,KYR,3624,2259
663,JOR,704,UZB,3168,1975
663,JOR,705,KZK,3839,2394
663,JOR,710,CHN,7119,4439
663,JOR,711,TBT,5231,3261
663,JOR,712,MON,6154,3837
663,JOR,713,TAW,8215,5122
663,JOR,730,KOR,8065,5029
663,JOR,731,PRK,7880,4914
663,JOR,732,ROK,8065,5029
663,JOR,740,JPN,9176,5722
663,JOR,750,IND,3986,2485
663,JOR,760,BHU,5182,3231
663,JOR,770,PAK,3472,2165
663,JOR,771,BNG,5412,3375
663,JOR,775,MYA,6275,3913
663,JOR,780,SRI,5335,3326
663,JOR,790,NEP,4773,2976
663,JOR,781,MAD,4956,3090
663,JOR,800,THI,6843,4267
663,JOR,811,CAM,7363,4591
663,JOR,812,LAO,6842,4266
663,JOR,815,VNM,7556,4711
663,JOR,816,DRV,6953,4335
663,JOR,817,RVN,7544,4704
663,JOR,820,MAL,7523,4691
663,JOR,830,SIN,7844,4891
663,JOR,835,BRU,8665,5403
663,JOR,840,PHI,8733,5445
663,JOR,850,INS,8554,5334
663,JOR,860,ETM,10451,6517
663,JOR,900,AUL,13881,8655
663,JOR,910,PNG,12544,7822
663,JOR,920,NEW,16182,10090
663,JOR,935,VAN,14783,9218
663,JOR,940,SOL,13586,8471
663,JOR,950,FJI,15967,9956
663,JOR,983,MSI,13226,8247
663,JOR,986,PAL,10371,6467
663,JOR,987,FSM,12562,7833
663,JOR,990,WSM,15150,9447
666,ISR,2,USA,9449,5892
666,ISR,20,CAN,8926,5566
666,ISR,31,BHM,10367,6464
666,ISR,40,CUB,10944,6824
666,ISR,41,HAI,10432,6504
666,ISR,42,DOM,10242,6386
666,ISR,51,JAM,10857,6770
666,ISR,52,TRI,9947,6202
666,ISR,53,BAR,9633,6006
666,ISR,54,DMA,9778,6097
666,ISR,55,GRN,9891,6167
666,ISR,56,SLU,9736,6071
666,ISR,57,SVG,9780,6098
666,ISR,58,AAB,9608,5991
666,ISR,60,SKN,9676,6033
666,ISR,80,BLZ,11817,7368
666,ISR,70,MEX,12472,7777
666,ISR,90,GUA,12212,7615
666,ISR,91,HON,11995,7479
666,ISR,92,SAL,12168,7587
666,ISR,93,NIC,12057,7518
666,ISR,94,COS,12027,7499
666,ISR,95,PAN,11691,7289
666,ISR,100,COL,11492,7166
666,ISR,101,VEN,10503,6549
666,ISR,110,GUY,9850,6142
666,ISR,115,SUR,9660,6023
666,ISR,130,ECU,12180,7595
666,ISR,135,PER,12753,7952
666,ISR,140,BRA,10199,6359
666,ISR,145,BOL,12126,7561
666,ISR,150,PAR,11647,7262
666,ISR,155,CHL,13181,8219
666,ISR,160,ARG,12193,7603
666,ISR,165,URU,12003,7484
666,ISR,200,UK,3525,2198
666,ISR,205,IRE,4019,2506
666,ISR,210,NTH,3288,2050
666,ISR,211,BEL,3214,2004
666,ISR,212,LUX,3080,1921
666,ISR,220,FRN,3255,2030
666,ISR,221,MNC,2719,1695
666,ISR,223,LIE,2724,1699
666,ISR,225,SWZ,2821,1759
666,ISR,230,SPN,3544,2210
666,ISR,232,AND,3146,1962
666,ISR,235,POR,4022,2508
666,ISR,255,GMY,2818,1757
666,ISR,260,GFR,3036,1893
666,ISR,265,GDR,2818,1757
666,ISR,290,POL,2486,1550
666,ISR,300,AUH,2364,1474
666,ISR,305,AUS,2364,1474
666,ISR,310,HUN,2136,1332
666,ISR,315,CZE,2612,1629
666,ISR,316,CZR,2612,1629
666,ISR,317,SLO,2319,1446
666,ISR,325,ITA,2213,1380
666,ISR,331,SNM,2349,1465
666,ISR,338,MLT,1912,1192
666,ISR,339,ALB,1673,1043
666,ISR,345,SER,1832,1142
666,ISR,341,MNG,1795,1119
666,ISR,343,MAC,1620,1010
666,ISR,344,CRO,2179,1359
666,ISR,345,YUG,1832,1142
666,ISR,346,BOS,1888,1177
666,ISR,349,SLV,2334,1455
666,ISR,350,GRC,1214,757
666,ISR,352,CYP,363,226
666,ISR,355,BUL,1511,942
666,ISR,359,MLD,1743,1087
666,ISR,360,RUM,1535,957
666,ISR,365,RUS,2575,1605
666,ISR,366,EST,3100,1933
666,ISR,367,LAT,2803,1748
666,ISR,368,LIT,2562,1597
666,ISR,369,UKR,2038,1270
666,ISR,370,BLR,2412,1504
666,ISR,371,ARM,1243,775
666,ISR,372,GRG,1268,790
666,ISR,373,AZE,1614,1007
666,ISR,375,FIN,3200,1995
666,ISR,380,SWD,3256,2030
666,ISR,385,NOR,3508,2187
666,ISR,390,DEN,3102,1934
666,ISR,395,ICE,5228,3260
666,ISR,402,CAP,6155,3838
666,ISR,403,STP,4514,2814
666,ISR,404,GNB,5652,3524
666,ISR,411,EQG,4226,2635
666,ISR,420,GAM,5629,3510
666,ISR,432,MLI,4893,3051
666,ISR,433,SEN,5650,3523
666,ISR,434,BEN,4408,2749
666,ISR,435,MAA,5299,3304
666,ISR,436,NIR,3934,2453
666,ISR,437,CDI,5059,3155
666,ISR,438,GUI,5594,3488
666,ISR,439,BFO,4319,2693
666,ISR,450,LBR,5537,3453
666,ISR,451,SIE,5627,3508
666,ISR,452,GHA,4683,2920
666,ISR,461,TOG,4529,2824
666,ISR,471,CAO,4032,2514
666,ISR,475,NIG,4357,2716
666,ISR,481,GAB,4437,2767
666,ISR,482,CEN,3535,2204
666,ISR,483,CHA,3006,1874
666,ISR,484,CON,4503,2808
666,ISR,490,DRC,4503,2808
666,ISR,500,UGA,3561,2220
666,ISR,501,KEN,3677,2293
666,ISR,510,TAZ,4259,2655
666,ISR,511,ZAN,4266,2660
666,ISR,516,BUI,3936,2454
666,ISR,517,RWA,3711,2314
666,ISR,520,SOM,3508,2188
666,ISR,522,DJI,2427,1513
666,ISR,530,ETH,2586,1613
666,ISR,531,ERI,1898,1183
666,ISR,540,ANG,5012,3125
666,ISR,541,MZM,6459,4028
666,ISR,551,ZAM,5271,3287
666,ISR,552,ZIM,5470,3410
666,ISR,553,MAW,5013,3126
666,ISR,560,SAF,6379,3977
666,ISR,563,TRA,6379,3977
666,ISR,564,OFS,6852,4273
666,ISR,565,NAM,6290,3922
666,ISR,570,LES,6829,4258
666,ISR,571,BOT,6299,3927
666,ISR,572,SWA,6461,4028
666,ISR,580,MAG,5731,3573
666,ISR,581,COM,4870,3037
666,ISR,590,MAS,6272,3911
666,ISR,591,SEY,4624,2883
666,ISR,600,MOR,3879,2419
666,ISR,615,ALG,2953,1841
666,ISR,616,TUN,2310,1440
666,ISR,620,LIB,2006,1251
666,ISR,625,SUD,1896,1182
